QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,,,,,CITY,,,COUNTRY,,,,DEALSIZE
43,53.76,1,2311.68,11/25/2004 0:00,Shipped,4,11,2004,Vintage Cars,44,S24_2022,,,,,Nantes,,,France,,,,Small
26,31.86,7,828.36,12-09-2004 00:00,Shipped,4,12,2004,Vintage Cars,44,S24_2022,,,,,Paris,,,France,,,,Small
28,30.59,12,856.52,01-12-2005 00:00,Resolved,1,1,2005,Vintage Cars,44,S24_2022,,,,,Pasadena,,,USA,,,,Small
27,68.35,5,1845.45,2/16/2005 0:00,Shipped,1,2,2005,Vintage Cars,44,S24_2022,,,,,Madrid,,,Spain,,,,Small
24,100,1,4042.08,03-09-2005 00:00,Shipped,1,3,2005,Vintage Cars,44,S24_2022,,,,,North Sydney,,,Australia,,,,Medium
40,45.7,2,1828,5/29/2005 0:00,In Process,2,5,2005,Vintage Cars,44,S24_2022,,,,,San Rafael,,,USA,,,,Small
36,100,1,3680.28,1/29/2003 0:00,Shipped,1,1,2003,Trucks and Buses,127,S24_2300,,,,,Stavern,,,Norway,,,,Medium
21,100,5,2925.09,04-01-2003 00:00,Shipped,2,4,2003,Trucks and Buses,127,S24_2300,,,,,Paris,,,France,,,,Small
27,100,1,3415.77,5/28/2003 0:00,Shipped,2,5,2003,Trucks and Buses,127,S24_2300,,,,,Madrid,,,Spain,,,,Medium
47,100,1,5105.14,7/24/2003 0:00,Shipped,3,7,2003,Trucks and Buses,127,S24_2300,,,,,Burlingame,,,USA,,,,Medium
42,100,8,5098.8,9/21/2003 0:00,Shipped,3,9,2003,Trucks and Buses,127,S24_2300,,,,,Oulu,,,Finland,,,,Medium
32,100,17,4661.76,10/22/2003 0:00,Shipped,4,10,2003,Trucks and Buses,127,S24_2300,,,,,Singapore,,,Singapore,,,,Medium
28,100,6,2969.96,11-06-2003 00:00,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,,,,,London,,,UK,,,,Small
24,100,11,3496.32,11/14/2003 0:00,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,,,,,Sevilla,,,Spain,,,,Medium
49,100,1,5760.93,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,127,S24_2300,,,,,Lyon,,,France,,,,Medium
46,100,12,6819.04,12-09-2003 00:00,Shipped,4,12,2003,Trucks and Buses,127,S24_2300,,,,,Boston,,,USA,,,,Medium
28,100,1,3148.88,02-04-2004 00:00,Shipped,1,2,2004,Trucks and Buses,127,S24_2300,,,,,Singapore,,,Singapore,,,,Medium
48,100,6,5704.32,03-11-2004 00:00,Shipped,1,3,2004,Trucks and Buses,127,S24_2300,,,,,San Rafael,,,USA,,,,Medium
29,100,10,3520.6,05-05-2004 00:00,Shipped,2,5,2004,Trucks and Buses,127,S24_2300,,,,,Madrid,,,Spain,,,,Medium
47,100,9,5285.62,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,127,S24_2300,,,,,Singapore,,,Singapore,,,,Medium
43,100,10,5605.05,7/20/2004 0:00,Shipped,3,7,2004,Trucks and Buses,127,S24_2300,,,,,San Rafael,,,USA,,,,Medium
25,100,6,2779.5,8/19/2004 0:00,Shipped,3,8,2004,Trucks and Buses,127,S24_2300,,,,,Allentown,,,USA,,,,Small
48,100,1,5398.08,09-08-2004 00:00,Shipped,3,9,2004,Trucks and Buses,127,S24_2300,,,,,Boras,,,Sweden,,,,Medium
24,100,10,3189.6,10/13/2004 0:00,Shipped,4,10,2004,Trucks and Buses,127,S24_2300,,,,,Cambridge,,,USA,,,,Medium
42,100,4,5581.8,10/22/2004 0:00,Shipped,4,10,2004,Trucks and Buses,127,S24_2300,,,,,Vancouver,,,Canada,,,,Medium
31,100,2,3820.44,11-05-2004 00:00,Shipped,4,11,2004,Trucks and Buses,127,S24_2300,,,,,NYC,,,USA,,,,Medium
42,100,5,5528.04,11/19/2004 0:00,On Hold,4,11,2004,Trucks and Buses,127,S24_2300,,,,,Lule,,,Sweden,,,,Medium
37,100,1,5981.42,11-01-2004 00:00,Shipped,4,11,2004,Trucks and Buses,127,S24_2300,,,,,Madrid,,,Spain,,,,Medium
41,100,7,5684.65,12-10-2004 00:00,Shipped,4,12,2004,Trucks and Buses,127,S24_2300,,,,,Madrid,,,Spain,,,,Medium
20,100,5,3449.4,1/23/2005 0:00,Shipped,1,1,2005,Trucks and Buses,127,S24_2300,,,,,San Rafael,,,USA,,,,Medium
20,100,3,2654.4,2/17/2005 0:00,Shipped,1,2,2005,Trucks and Buses,127,S24_2300,,,,,San Rafael,,,USA,,,,Small
70,100,10,8498,05-03-2005 00:00,Shipped,2,5,2005,Trucks and Buses,127,S24_2300,,,,,Madrid,,,Spain,,,,Large
49,100,9,5510.54,5/31/2005 0:00,In Process,2,5,2005,Trucks and Buses,127,S24_2300,,,,,Nantes,,,France,,,,Medium
35,58.87,15,2060.45,03-03-2003 00:00,Shipped,1,3,2003,Motorcycles,69,S24_2360,,,,,Makati City,,,Philippines,,,,Small
32,76.88,2,2460.16,05-07-2003 00:00,Shipped,2,5,2003,Motorcycles,69,S24_2360,,,,,Reims,,,France,,,,Small
29,61.64,16,1787.56,07-02-2003 00:00,Shipped,3,7,2003,Motorcycles,69,S24_2360,,,,,San Rafael,,,USA,,,,Small
27,60.95,3,1645.65,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,69,S24_2360,,,,,Pasadena,,,USA,,,,Small
27,80.34,11,2169.18,10-10-2003 00:00,Shipped,4,10,2003,Motorcycles,69,S24_2360,,,,,San Francisco,,,USA,,,,Small
38,74.11,11,2816.18,11-04-2003 00:00,Shipped,4,11,2003,Motorcycles,69,S24_2360,,,,,North Sydney,,,Australia,,,,Small
35,72.03,6,2521.05,11-11-2003 00:00,Shipped,4,11,2003,Motorcycles,69,S24_2360,,,,,Lille,,,France,,,,Small
42,76.19,3,3199.98,11/19/2003 0:00,Shipped,4,11,2003,Motorcycles,69,S24_2360,,,,,Madrid,,,Spain,,,,Medium
21,63.72,11,1338.12,1/15/2004 0:00,Shipped,1,1,2004,Motorcycles,69,S24_2360,,,,,Paris,,,France,,,,Small
37,80.34,4,2972.58,2/21/2004 0:00,Shipped,1,2,2004,Motorcycles,69,S24_2360,,,,,Lille,,,France,,,,Small
26,79.65,4,2070.9,04-05-2004 00:00,Shipped,2,4,2004,Motorcycles,69,S24_2360,,,,,NYC,,,USA,,,,Small
47,65.8,8,3092.6,5/26/2004 0:00,Shipped,2,5,2004,Motorcycles,69,S24_2360,,,,,Paris,,,France,,,,Medium
37,65.1,6,2408.7,6/30/2004 0:00,Shipped,2,6,2004,Motorcycles,69,S24_2360,,,,,Boston,,,USA,,,,Small
46,75.49,12,3472.54,08-02-2004 00:00,Shipped,3,8,2004,Motorcycles,69,S24_2360,,,,,Brickhaven,,,USA,,,,Medium
38,59.56,3,2263.28,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,69,S24_2360,,,,,Cambridge,,,USA,,,,Small
33,66.49,6,2194.17,9/30/2004 0:00,Shipped,3,9,2004,Motorcycles,69,S24_2360,,,,,Helsinki,,,Finland,,,,Small
24,56.1,2,1346.4,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,69,S24_2360,,,,,Stavern,,,Norway,,,,Small
31,81.73,7,2533.63,11-03-2004 00:00,Shipped,4,11,2004,Motorcycles,69,S24_2360,,,,,NYC,,,USA,,,,Small
42,81.03,1,3403.26,11/16/2004 0:00,Shipped,4,11,2004,Motorcycles,69,S24_2360,,,,,Makati City,,,Philippines,,,,Medium
32,100,6,3307.2,11/24/2004 0:00,Shipped,4,11,2004,Motorcycles,69,S24_2360,,,,,Salzburg,,,Austria,,,,Medium
41,70.65,3,2896.65,12-07-2004 00:00,Shipped,4,12,2004,Motorcycles,69,S24_2360,,,,,Madrid,,,Spain,,,,Small
43,61.23,14,2632.89,01-06-2005 00:00,Shipped,1,1,2005,Motorcycles,69,S24_2360,,,,,Espoo,,,Finland,,,,Small
20,100,14,2046,02-03-2005 00:00,Shipped,1,2,2005,Motorcycles,69,S24_2360,,,,,Nantes,,,France,,,,Small
35,65.13,4,2279.55,03-04-2005 00:00,Shipped,1,3,2005,Motorcycles,69,S24_2360,,,,,San Rafael,,,USA,,,,Small
27,79.65,4,2150.55,04-08-2005 00:00,Shipped,2,4,2005,Motorcycles,69,S24_2360,,,,,Liverpool,,,UK,,,,Small
43,78.15,11,3360.45,3/18/2003 0:00,Shipped,1,3,2003,Classic Cars,90,S24_2766,,,,,Manchester,,,UK,,,,Medium
32,72.7,10,2326.4,5/21/2003 0:00,Shipped,2,5,2003,Classic Cars,90,S24_2766,,,,,Las Vegas,,,USA,,,,Small
21,73.6,4,1545.6,09-11-2003 00:00,Shipped,3,9,2003,Classic Cars,90,S24_2766,,,,,North Sydney,,,Australia,,,,Small
20,100,3,2144.6,10/17/2003 0:00,Shipped,4,10,2003,Classic Cars,90,S24_2766,,,,,Aaarhus,,,Denmark,,,,Small
22,74.51,1,1639.22,11-05-2003 00:00,Shipped,4,11,2003,Classic Cars,90,S24_2766,,,,,Bridgewater,,,USA,,,,Small
36,73.6,14,2649.6,11-12-2003 00:00,Shipped,4,11,2003,Classic Cars,90,S24_2766,,,,,San Rafael,,,USA,,,,Small
46,83.6,2,3845.6,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,90,S24_2766,,,,,Nashua,,,USA,,,,Medium
47,96.32,8,4527.04,12-02-2003 00:00,Shipped,4,12,2003,Classic Cars,90,S24_2766,,,,,NYC,,,USA,,,,Medium
45,88.14,1,3966.3,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,90,S24_2766,,,,,Madrid,,,Spain,,,,Medium
47,88.14,14,4142.58,03-02-2004 00:00,Shipped,1,3,2004,Classic Cars,90,S24_2766,,,,,Lyon,,,France,,,,Medium
47,94.5,6,4441.5,4/13/2004 0:00,Shipped,2,4,2004,Classic Cars,90,S24_2766,,,,,Strasbourg,,,France,,,,Medium
38,87.24,3,3315.12,07-07-2004 00:00,Shipped,3,7,2004,Classic Cars,90,S24_2766,,,,,NYC,,,USA,,,,Medium
49,79.97,3,3918.53,08-09-2004 00:00,Shipped,3,8,2004,Classic Cars,90,S24_2766,,,,,Madrid,,,Spain,,,,Medium
35,80.87,9,2830.45,09-01-2004 00:00,Shipped,3,9,2004,Classic Cars,90,S24_2766,,,,,Singapore,,,Singapore,,,,Small
49,100,5,5298.86,10-06-2003 00:00,Shipped,4,10,2003,Classic Cars,90,S24_2766,,,,,Liverpool,,,UK,,,,Medium
28,93.6,4,2620.8,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,90,S24_2766,,,,,Madrid,,,Spain,,,,Small
30,72.7,1,2181,11-04-2004 00:00,Shipped,4,11,2004,Classic Cars,90,S24_2766,,,,,New Bedford,,,USA,,,,Small
39,86.72,7,3382.08,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,90,S24_2766,,,,,Manchester,,,UK,,,,Medium
25,100,1,2876.75,11/29/2004 0:00,Shipped,4,11,2004,Classic Cars,90,S24_2766,,,,,Las Vegas,,,USA,,,,Small
40,100,2,4107.2,1/19/2005 0:00,Shipped,1,1,2005,Classic Cars,90,S24_2766,,,,,San Rafael,,,USA,,,,Medium
36,37.5,6,1350,2/16/2005 0:00,Shipped,1,2,2005,Classic Cars,90,S24_2766,,,,,Madrid,,,Spain,,,,Small
76,94.5,6,7182,4/22/2005 0:00,On Hold,2,4,2005,Classic Cars,90,S24_2766,,,,,San Jose,,,USA,,,,Large
39,100,9,3933.93,5/29/2005 0:00,In Process,2,5,2005,Classic Cars,90,S24_2766,,,,,Chatswood,,,Australia,,,,Medium
44,39.6,10,1742.4,1/31/2003 0:00,Shipped,1,1,2003,Classic Cars,35,S24_2840,,,,,Madrid,,,Spain,,,,Small
24,30.06,1,721.44,04-01-2003 00:00,Shipped,2,4,2003,Classic Cars,35,S24_2840,,,,,Paris,,,France,,,,Small
39,38.19,12,1489.41,06-03-2003 00:00,Shipped,2,6,2003,Classic Cars,35,S24_2840,,,,,NYC,,,USA,,,,Small
21,42.43,6,891.03,08-01-2003 00:00,Shipped,3,8,2003,Classic Cars,35,S24_2840,,,,,Espoo,,,Finland,,,,Small
30,40.31,4,1209.3,9/21/2003 0:00,Shipped,3,9,2003,Classic Cars,35,S24_2840,,,,,Oulu,,,Finland,,,,Small
27,31.82,13,859.14,10/22/2003 0:00,Shipped,4,10,2003,Classic Cars,35,S24_2840,,,,,Singapore,,,Singapore,,,,Small
37,31.12,2,1151.44,11-06-2003 00:00,Shipped,4,11,2003,Classic Cars,35,S24_2840,,,,,London,,,UK,,,,Small
42,31.82,7,1336.44,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,35,S24_2840,,,,,Sevilla,,,Spain,,,,Small
32,28.29,7,905.28,11/25/2003 0:00,Shipped,4,11,2003,Classic Cars,35,S24_2840,,,,,White Plains,,,USA,,,,Small
42,29.7,8,1247.4,12-09-2003 00:00,Shipped,4,12,2003,Classic Cars,35,S24_2840,,,,,Boston,,,USA,,,,Small
21,40.31,3,846.51,02-10-2004 00:00,Shipped,1,2,2004,Classic Cars,35,S24_2840,,,,,Brisbane,,,USA,,,,Small
33,32.88,2,1085.04,03-11-2004 00:00,Shipped,1,3,2004,Classic Cars,35,S24_2840,,,,,San Rafael,,,USA,,,,Small
49,36.07,6,1767.43,05-05-2004 00:00,Shipped,2,5,2004,Classic Cars,35,S24_2840,,,,,Madrid,,,Spain,,,,Small
31,33.24,5,1030.44,6/15/2004 0:00,Shipped,2,6,2004,Classic Cars,35,S24_2840,,,,,Singapore,,,Singapore,,,,Small
38,41.72,6,1585.36,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,35,S24_2840,,,,,San Rafael,,,USA,,,,Small
20,40.66,2,813.2,8/19/2004 0:00,Shipped,3,8,2004,Classic Cars,35,S24_2840,,,,,Allentown,,,USA,,,,Small
39,30.06,9,1172.34,09-08-2004 00:00,Shipped,3,9,2004,Classic Cars,35,S24_2840,,,,,NYC,,,USA,,,,Small
48,31.47,6,1510.56,10/13/2004 0:00,Shipped,4,10,2004,Classic Cars,35,S24_2840,,,,,Cambridge,,,USA,,,,Small
39,37.13,15,1448.07,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,35,S24_2840,,,,,Aaarhus,,,Denmark,,,,Small
30,100,9,3338.1,11-05-2004 00:00,Shipped,4,11,2004,Classic Cars,35,S24_2840,,,,,NYC,,,USA,,,,Medium
33,37.13,2,1225.29,11/19/2004 0:00,Shipped,4,11,2004,Classic Cars,35,S24_2840,,,,,San Rafael,,,USA,,,,Small
36,37.13,3,1336.68,12-01-2004 00:00,Shipped,4,12,2004,Classic Cars,35,S24_2840,,,,,NYC,,,USA,,,,Small
36,82.94,4,2985.84,12-10-2004 00:00,Shipped,4,12,2004,Classic Cars,35,S24_2840,,,,,Madrid,,,Spain,,,,Small
45,100,8,5545.8,1/23/2005 0:00,Shipped,1,1,2005,Classic Cars,35,S24_2840,,,,,San Rafael,,,USA,,,,Medium
40,100,3,6089.6,2/22/2005 0:00,Shipped,1,2,2005,Classic Cars,35,S24_2840,,,,,Madrid,,,Spain,,,,Medium
46,38.9,6,1789.4,3/15/2005 0:00,Shipped,1,3,2005,Classic Cars,35,S24_2840,,,,,Madrid,,,Spain,,,,Small
30,36.07,6,1082.1,05-03-2005 00:00,Shipped,2,5,2005,Classic Cars,35,S24_2840,,,,,Madrid,,,Spain,,,,Small
31,33.24,5,1030.44,5/31/2005 0:00,In Process,2,5,2005,Classic Cars,35,S24_2840,,,,,Nantes,,,France,,,,Small
49,74.68,13,3659.32,2/17/2003 0:00,Shipped,1,2,2003,Planes,68,S24_2841,,,,,Bergamo,,,Italy,,,,Medium
41,59.6,4,2443.6,4/28/2003 0:00,Shipped,2,4,2003,Planes,68,S24_2841,,,,,Salzburg,,,Austria,,,,Small
35,67.14,5,2349.9,6/16/2003 0:00,Shipped,2,6,2003,Planes,68,S24_2841,,,,,Glendale,,,USA,,,,Small
27,60.97,8,1646.19,08-10-2003 00:00,Shipped,3,8,2003,Planes,68,S24_2841,,,,,New Bedford,,,USA,,,,Small
23,72.62,6,1670.26,10-06-2003 00:00,Shipped,4,10,2003,Planes,68,S24_2841,,,,,Helsinki,,,Finland,,,,Small
21,69.88,2,1467.48,10/23/2003 0:00,Cancelled,4,10,2003,Planes,68,S24_2841,,,,,Boras,,,Sweden,,,,Small
34,80.84,5,2748.56,11-08-2003 00:00,Shipped,4,11,2003,Planes,68,S24_2841,,,,,Toulouse,,,France,,,,Small
22,69.2,2,1522.4,11/14/2003 0:00,Shipped,4,11,2003,Planes,68,S24_2841,,,,,London,,,UK,,,,Small
48,67.82,5,3255.36,11/27/2003 0:00,Shipped,4,11,2003,Planes,68,S24_2841,,,,,Makati City,,,Philippines,,,,Medium
43,82.21,1,3535.03,01-09-2004 00:00,Shipped,1,1,2004,Planes,68,S24_2841,,,,,Los Angeles,,,USA,,,,Medium
32,81.53,5,2608.96,2/19/2004 0:00,Shipped,1,2,2004,Planes,68,S24_2841,,,,,San Diego,,,USA,,,,Small
20,67.82,1,1356.4,05-08-2004 00:00,Shipped,2,5,2004,Planes,68,S24_2841,,,,,Cambridge,,,USA,,,,Small
24,67.14,10,1611.36,6/24/2004 0:00,Cancelled,2,6,2004,Planes,68,S24_2841,,,,,Madrid,,,Spain,,,,Small
40,65.08,2,2603.2,7/21/2004 0:00,Shipped,3,7,2004,Planes,68,S24_2841,,,,,Brickhaven,,,USA,,,,Small
30,73.99,12,2219.7,8/21/2004 0:00,Shipped,3,8,2004,Planes,68,S24_2841,,,,,Oslo,,,Norway,,,,Small
21,71.25,8,1496.25,9/15/2004 0:00,Shipped,3,9,2004,Planes,68,S24_2841,,,,,Munich,,,Germany,,,,Small
25,75.36,2,1884,10/14/2004 0:00,Shipped,4,10,2004,Planes,68,S24_2841,,,,,Philadelphia,,,USA,,,,Small
34,63.71,10,2166.14,11-01-2004 00:00,Shipped,4,11,2004,Planes,68,S24_2841,,,,,Cowes,,,UK,,,,Small
48,58.92,1,2828.16,11-12-2004 00:00,Shipped,4,11,2004,Planes,68,S24_2841,,,,,Bergamo,,,Italy,,,,Small
55,100,12,6214.45,11/23/2004 0:00,Shipped,4,11,2004,Planes,68,S24_2841,,,,,Minato-ku,,,Japan,,,,Medium
25,74.68,5,1867,12-03-2004 00:00,Shipped,4,12,2004,Planes,68,S24_2841,,,,,London,,,UK,,,,Small
38,70.44,7,2676.72,1/31/2005 0:00,Shipped,1,1,2005,Planes,68,S24_2841,,,,,Oulu,,,Finland,,,,Small
39,55.96,1,2182.44,03-01-2005 00:00,Resolved,1,3,2005,Planes,68,S24_2841,,,,,Madrid,,,Spain,,,,Small
28,57.55,3,1611.4,3/30/2005 0:00,Shipped,1,3,2005,Planes,68,S24_2841,,,,,Reims,,,France,,,,Small
24,61.66,2,1479.84,04-01-2005 00:00,Shipped,2,4,2005,Planes,68,S24_2841,,,,,San Jose,,,USA,,,,Small
21,67.82,1,1424.22,05-09-2005 00:00,Disputed,2,5,2005,Planes,68,S24_2841,,,,,Glen Waverly,,,Australia,,,,Small
46,100,10,5942.28,3/18/2003 0:00,Shipped,1,3,2003,Classic Cars,117,S24_2887,,,,,Manchester,,,UK,,,,Medium
25,93.95,9,2348.75,5/21/2003 0:00,Shipped,2,5,2003,Classic Cars,117,S24_2887,,,,,Las Vegas,,,USA,,,,Small
34,100,3,4392.12,09-11-2003 00:00,Shipped,3,9,2003,Classic Cars,117,S24_2887,,,,,North Sydney,,,Australia,,,,Medium
25,100,2,2759.75,10/17/2003 0:00,Shipped,4,10,2003,Classic Cars,117,S24_2887,,,,,Aaarhus,,,Denmark,,,,Small
23,100,16,2728.03,11-05-2003 00:00,Shipped,4,11,2003,Classic Cars,117,S24_2887,,,,,Bergamo,,,Italy,,,,Small
20,100,13,2395.8,11-12-2003 00:00,Shipped,4,11,2003,Classic Cars,117,S24_2887,,,,,San Rafael,,,USA,,,,Small
23,100,1,3052.33,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,117,S24_2887,,,,,Nashua,,,USA,,,,Medium
42,100,7,4242,12-02-2003 00:00,Shipped,4,12,2003,Classic Cars,117,S24_2887,,,,,NYC,,,USA,,,,Medium
27,100,3,2790.45,1/22/2004 0:00,Shipped,1,1,2004,Classic Cars,117,S24_2887,,,,,London,,,UK,,,,Small
33,100,13,4340.49,03-02-2004 00:00,Shipped,1,3,2004,Classic Cars,117,S24_2887,,,,,Lyon,,,France,,,,Medium
28,98.65,5,2762.2,4/13/2004 0:00,Shipped,2,4,2004,Classic Cars,117,S24_2887,,,,,Strasbourg,,,France,,,,Small
43,100,2,4645.72,07-07-2004 00:00,Shipped,3,7,2004,Classic Cars,117,S24_2887,,,,,NYC,,,USA,,,,Medium
48,100,2,5580.96,08-09-2004 00:00,Shipped,3,8,2004,Classic Cars,117,S24_2887,,,,,Madrid,,,Spain,,,,Medium
48,100,8,6539.04,09-01-2004 00:00,Shipped,3,9,2004,Classic Cars,117,S24_2887,,,,,Singapore,,,Singapore,,,,Medium
45,100,4,5548.95,10-06-2003 00:00,Shipped,4,10,2003,Classic Cars,117,S24_2887,,,,,Liverpool,,,UK,,,,Medium
43,100,3,4595.41,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,117,S24_2887,,,,,Madrid,,,Spain,,,,Medium
44,42.26,11,1859.44,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,117,S24_2887,,,,,Manchester,,,UK,,,,Small
24,87.24,5,2093.76,11/29/2004 0:00,Shipped,4,11,2004,Classic Cars,117,S24_2887,,,,,Las Vegas,,,USA,,,,Small
31,100,5,4223.13,1/19/2005 0:00,Shipped,1,1,2005,Classic Cars,117,S24_2887,,,,,San Rafael,,,USA,,,,Medium
44,36.29,7,1596.76,2/16/2005 0:00,Shipped,1,2,2005,Classic Cars,117,S24_2887,,,,,Madrid,,,Spain,,,,Small
59,98.65,5,5820.35,4/22/2005 0:00,On Hold,2,4,2005,Classic Cars,117,S24_2887,,,,,San Jose,,,USA,,,,Medium
55,96.3,8,5296.5,5/29/2005 0:00,In Process,2,5,2005,Classic Cars,117,S24_2887,,,,,Chatswood,,,Australia,,,,Medium
29,32.1,6,930.9,03-10-2003 00:00,Shipped,1,3,2003,Classic Cars,37,S24_2972,,,,,Philadelphia,,,USA,,,,Small
39,30.96,4,1207.44,05-08-2003 00:00,Shipped,2,5,2003,Classic Cars,37,S24_2972,,,,,Marseille,,,France,,,,Small
20,35.87,1,717.4,07-02-2003 00:00,Shipped,3,7,2003,Classic Cars,37,S24_2972,,,,,San Rafael,,,USA,,,,Small
25,42.67,1,1066.75,09-05-2003 00:00,Shipped,3,9,2003,Classic Cars,37,S24_2972,,,,,Brickhaven,,,USA,,,,Small
42,37,2,1554,10-11-2003 00:00,Shipped,4,10,2003,Classic Cars,37,S24_2972,,,,,Los Angeles,,,USA,,,,Small
36,35.49,4,1277.64,11-05-2003 00:00,Shipped,4,11,2003,Classic Cars,37,S24_2972,,,,,Montreal,,,Canada,,,,Small
37,42.67,8,1578.79,11-12-2003 00:00,Shipped,4,11,2003,Classic Cars,37,S24_2972,,,,,Bergen,,,Norway,,,,Small
30,30.59,13,917.7,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,37,S24_2972,,,,,Nashua,,,USA,,,,Small
21,37,2,777,12-02-2003 00:00,Shipped,4,12,2003,Classic Cars,37,S24_2972,,,,,Madrid,,,Spain,,,,Small
34,43.42,12,1476.28,1/16/2004 0:00,Shipped,1,1,2004,Classic Cars,37,S24_2972,,,,,Madrid,,,Spain,,,,Small
42,36.63,3,1538.46,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,37,S24_2972,,,,,Gensve,,,Switzerland,,,,Small
20,44.56,2,891.2,04-12-2004 00:00,Shipped,2,4,2004,Classic Cars,37,S24_2972,,,,,Oulu,,,Finland,,,,Small
40,42.67,7,1706.8,06-01-2004 00:00,Cancelled,2,6,2004,Classic Cars,37,S24_2972,,,,,Liverpool,,,UK,,,,Small
34,40.4,8,1373.6,07-06-2004 00:00,Shipped,3,7,2004,Classic Cars,37,S24_2972,,,,,Reggio Emilia,,,Italy,,,,Small
31,38.89,8,1205.59,08-06-2004 00:00,Shipped,3,8,2004,Classic Cars,37,S24_2972,,,,,Las Vegas,,,USA,,,,Small
36,39.65,6,1427.4,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,37,S24_2972,,,,,Gensve,,,Switzerland,,,,Small
48,34.36,10,1649.28,10-05-2003 00:00,Shipped,4,10,2003,Classic Cars,37,S24_2972,,,,,Oslo,,,Norway,,,,Small
33,41.91,4,1383.03,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,37,S24_2972,,,,,Koln,,,Germany,,,,Small
37,33.23,12,1229.51,11-04-2004 00:00,Shipped,4,11,2004,Classic Cars,37,S24_2972,,,,,New Bedford,,,USA,,,,Small
27,42.24,13,1140.48,11/17/2004 0:00,Shipped,4,11,2004,Classic Cars,37,S24_2972,,,,,Philadelphia,,,USA,,,,Small
39,40.4,9,1575.6,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,37,S24_2972,,,,,Melbourne,,,Australia,,,,Small
36,38.52,4,1386.72,12-07-2004 00:00,Shipped,4,12,2004,Classic Cars,37,S24_2972,,,,,Madrid,,,Spain,,,,Small
36,100,2,5018.4,01-12-2005 00:00,Resolved,1,1,2005,Classic Cars,37,S24_2972,,,,,Pasadena,,,USA,,,,Medium
41,100,7,5856.85,02-10-2005 00:00,Shipped,1,2,2005,Classic Cars,37,S24_2972,,,,,Madrid,,,Spain,,,,Medium
37,100,5,4894.73,03-04-2005 00:00,Shipped,1,3,2005,Classic Cars,37,S24_2972,,,,,San Rafael,,,USA,,,,Medium
47,44.56,2,2094.32,4/14/2005 0:00,Shipped,2,4,2005,Classic Cars,37,S24_2972,,,,,Strasbourg,,,France,,,,Small
15,42.67,7,640.05,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,37,S24_2972,,,,,Salzburg,,,Austria,,,,Small
44,72.58,4,3193.52,02-11-2003 00:00,Shipped,1,2,2003,Vintage Cars,88,S24_3151,,,,,Kobenhavn,,,Denmark,,,,Medium
35,87.62,13,3066.7,4/28/2003 0:00,Shipped,2,4,2003,Vintage Cars,88,S24_3151,,,,,Salzburg,,,Austria,,,,Medium
41,94.71,4,3883.11,06-12-2003 00:00,Shipped,2,6,2003,Vintage Cars,88,S24_3151,,,,,London,,,UK,,,,Medium
49,98.25,1,4814.25,08-08-2003 00:00,Shipped,3,8,2003,Vintage Cars,88,S24_3151,,,,,San Rafael,,,USA,,,,Medium
31,91.17,2,2826.27,10-02-2003 00:00,Shipped,4,10,2003,Vintage Cars,88,S24_3151,,,,,Glendale,,,USA,,,,Small
20,79.66,11,1593.2,10/23/2003 0:00,Cancelled,4,10,2003,Vintage Cars,88,S24_3151,,,,,Boras,,,Sweden,,,,Small
45,72.58,2,3266.1,11-07-2003 00:00,Shipped,4,11,2003,Vintage Cars,88,S24_3151,,,,,Madrid,,,Spain,,,,Medium
33,74.35,2,2453.55,11/14/2003 0:00,Shipped,4,11,2003,Vintage Cars,88,S24_3151,,,,,New Bedford,,,USA,,,,Small
47,83.2,8,3910.4,11/26/2003 0:00,Shipped,4,11,2003,Vintage Cars,88,S24_3151,,,,,Barcelona,,,Spain,,,,Medium
20,89.4,2,1788,01-02-2004 00:00,Shipped,1,1,2004,Vintage Cars,88,S24_3151,,,,,Lyon,,,France,,,,Small
